,complexity,regret,linearity,running time
0,3320,0,0.0,102.29240226745605
1,1222,0,0.0,42.347790002822876
2,4225,0,0.0,135.7935438156128
3,496,0,0.0,18.246288776397705
4,4696,0,0.0,154.91105937957764
5,7905,0,0.0,252.04620885849
6,3385,0,0.0,102.57961916923523
7,1692,0,0.0,53.200706005096436
8,3827,0,0.0,119.93932557106018
9,5979,0,0.0,179.537672996521
10,510,0,0.0,17.085301876068115
11,731,0,0.0,23.947633504867554
12,5364,0,0.0,164.74445867538452
13,5426,0,0.0,160.6709942817688
14,3552,0,0.0,113.04437017440796
15,4466,0,0.0,146.932687997818
16,4552,0,0.0,133.46522450447083
17,826,0,0.0,23.848514556884766
18,988,0,0.0,28.838687419891357
19,17747,0,0.0,581.2352783679962
20,2385,0,0.0,70.4377863407135
21,648,0,0.0,18.5182147026062
22,1826,0,0.0,53.52470946311951
23,5517,0,0.0,159.7240505218506
24,581,0,0.0,16.93471670150757
25,14720,0,0.0,462.09392285346985
26,7443,0,0.0,233.05793738365173
27,11086,0,0.0,340.52967715263367
28,6060,0,0.0,202.5330250263214
29,10214,0,0.0,318.31782817840576
30,7137,0,0.0,220.04240369796753
31,2639,0,0.0,75.15901207923889
32,5276,0,0.0,156.03394412994385
33,14138,0,0.0,463.2250394821167
34,3053,0,0.0,86.8406913280487
35,8094,0,0.0,259.4486198425293
36,1325,0,0.0,42.399325132369995
37,4617,0,0.0,152.97099232673645
38,4206,0,0.0,141.70330834388733
39,4175,0,0.0,143.56782913208008
40,7087,0,0.0,232.80507135391235
41,1257,0,0.0,43.69284653663635
42,6080,0,0.0,204.4149317741394
43,12916,0,0.0,392.90313267707825
44,3246,0,0.0,98.02733564376831
45,2846,0,0.0,93.73295068740845
46,10980,0,0.0,349.56199407577515
47,1199,0,0.0,40.50500679016113
48,8099,0,0.0,236.25112318992615
49,10722,0,0.0,339.3546485900879
50,2919,0,0.0,85.0937442779541
51,5287,0,0.0,164.88003611564636
52,1819,0,0.0,48.529051303863525
53,11495,0,0.0,362.67953968048096
54,3527,0,0.0,112.98316025733948
55,2922,0,0.0,85.16574621200562
56,724,0,0.0,19.43654990196228
57,3066,0,0.0,88.9158067703247
58,2813,0,0.0,83.10250067710876
59,6457,0,0.0,196.12334179878235
60,9956,0,0.0,308.51835012435913
61,5679,0,0.0,185.2055869102478
62,864,0,0.0,24.68887162208557
63,3842,0,0.0,129.06594252586365
64,5005,0,0.0,146.4302031993866
65,4218,0,0.0,129.48907089233398
66,3120,0,0.0,93.31915378570557
67,6942,0,0.0,218.82964992523193
68,9861,0,0.0,298.8790647983551
69,1017,0,0.0,29.823837280273438
70,7984,0,0.0,252.52253460884094
71,2413,0,0.0,77.21415543556213
72,4242,0,0.0,133.5239987373352
73,4351,0,0.0,139.6469371318817
74,11693,0,0.0,366.75508308410645
75,6158,0,0.0,195.23533272743225
76,11184,0,0.0,347.58431363105774
77,3124,0,0.0,100.93189430236816
78,3341,0,0.0,111.15109968185425
79,8034,0,0.0,262.3878128528595
80,5252,0,0.0,175.59970092773438
81,12663,0,0.0,397.18608021736145
82,2529,0,0.0,77.46473574638367
83,16584,0,0.0,511.49728202819824
84,7131,0,0.0,211.32887601852417
85,1175,0,0.0,35.425583362579346
86,4320,0,0.0,131.08522057533264
87,5508,0,0.0,172.73979139328003
88,11182,0,0.0,336.19341492652893
89,4258,0,0.0,139.88872599601746
90,3180,0,0.0,104.55018067359924
91,2614,0,0.0,87.77738094329834
92,1920,0,0.0,57.05252695083618
93,1175,0,0.0,38.56817579269409
94,6798,0,0.0,191.87687993049622
95,5912,0,0.0,191.65588784217834
96,9042,0,0.0,283.94387674331665
97,2041,0,0.0,59.61429738998413
98,6871,0,0.0,215.4255075454712
99,1844,0,0.0,60.10766124725342
100,7950,0,0.0,237.67671704292297
101,1780,0,0.0,54.0836455821991
102,1340,0,0.0,37.40130543708801
103,9781,0,0.0,293.2161796092987
104,9886,0,0.0,309.17661333084106
105,8636,0,0.0,259.3853614330292
106,11204,0,0.0,358.50732159614563
107,2804,0,0.0,95.28134059906006
108,5721,0,0.0,171.18032240867615
109,10536,0,0.0,341.3821048736572
110,6608,0,0.0,211.95704627037048
111,2715,0,0.0,86.05763626098633
112,2367,0,0.0,72.3118257522583
113,5631,0,0.0,176.61717200279236
114,9787,0,0.0,298.5242409706116
115,2825,0,0.0,85.32553386688232
116,5720,0,0.0,172.59728693962097
117,5787,0,0.0,186.60253190994263
118,3319,0,0.0,96.74339818954468
119,5924,0,0.0,189.37298440933228
120,8735,0,0.0,271.62670040130615
121,3521,0,0.0,106.50164842605591
122,2604,0,0.0,84.22206854820251
123,5042,0,0.0,162.5772466659546
124,12795,0,0.0,400.3029365539551
125,1453,0,0.0,41.27001190185547
126,3379,0,0.0,97.90918564796448
127,8397,0,0.0,264.6783127784729
128,1922,0,0.0,66.02081751823425
129,4045,0,0.0,129.08969116210938
130,8518,0,0.0,259.2871401309967
131,7571,0,0.0,227.04837608337402
132,3517,0,0.0,111.28925132751465
133,4341,0,0.0,143.00726175308228
134,8747,0,0.0,269.74038338661194
135,4660,0,0.0,152.3189992904663
136,6782,0,0.0,210.6146376132965
137,7465,0,0.0,236.39512491226196
138,6821,0,0.0,218.77721309661865
139,622,0,0.0,18.97334337234497
140,3379,0,0.0,107.05330324172974
141,7537,0,0.0,238.2937216758728
142,963,0,0.0,29.023444414138794
143,8540,0,0.0,279.194548368454
144,5844,0,0.0,177.6497609615326
145,8586,0,0.0,284.79809641838074
146,3122,0,0.0,92.7690761089325
147,15097,0,0.0,462.3951232433319
148,124,0,0.0,4.005098819732666
149,8227,0,0.0,251.65358519554138
150,8067,0,0.0,260.40858149528503
151,4166,0,0.0,138.29717373847961
152,830,0,0.0,26.963202714920044
153,5482,0,0.0,162.11924743652344
154,5494,0,0.0,164.18410110473633
155,9400,0,0.0,313.0744650363922
156,5271,0,0.0,164.62418627738953
157,7920,0,0.0,249.3090636730194
158,6651,0,0.0,209.474591255188
159,4320,0,0.0,139.542498588562
160,4671,0,0.0,147.82829809188843
161,5294,0,0.0,169.9003300666809
162,272,0,0.0,7.817289113998413
163,1767,0,0.0,55.82888889312744
164,7251,0,0.0,228.91492176055908
165,647,0,0.0,21.102551221847534
166,1901,0,0.0,62.22191905975342
167,5563,0,0.0,169.33692455291748
168,5362,0,0.0,172.42282509803772
169,8848,0,0.0,289.0495779514313
170,10401,0,0.0,321.97057700157166
171,7600,0,0.0,226.37781047821045
172,8417,0,0.0,268.381573677063
173,9422,0,0.0,283.93496894836426
174,10185,0,0.0,323.9957687854767
175,8699,0,0.0,263.89652395248413
176,6659,0,0.0,204.4613060951233
177,2779,0,0.0,88.82676386833191
178,2554,0,0.0,88.47384858131409
179,7122,0,0.0,221.50934100151062
180,7163,0,0.0,224.68470549583435
181,344,0,0.0,10.874573707580566
182,5588,0,0.0,178.3744547367096
183,2267,0,0.0,66.69290208816528
184,9021,0,0.0,260.0643289089203
185,4546,0,0.0,131.16331434249878
186,5949,0,0.0,173.20699453353882
187,1658,0,0.0,55.02557706832886
188,8024,0,0.0,224.2072775363922
189,5072,0,0.0,144.8750183582306
190,3859,0,0.0,91.77493834495544
191,4714,0,0.0,135.3697452545166
192,3894,0,0.0,111.79690527915955
193,3919,0,0.0,111.18121123313904
194,5292,0,0.0,147.1545033454895
195,10554,0,0.0,274.00690174102783
196,6283,0,0.0,172.00805377960205
197,7974,0,0.0,217.9262866973877
198,2724,0,0.0,73.71218585968018
199,4455,0,0.0,110.47596311569214
200,3770,0,0.0,90.16830158233643
201,2638,0,0.0,73.03610968589783
202,7207,0,0.0,196.66222095489502
203,6265,0,0.0,120.46829748153687
204,2747,0,0.0,75.35619974136353
205,895,0,0.0,24.30825448036194
206,3953,0,0.0,108.77362132072449
207,4411,0,0.0,121.32372045516968
208,926,0,0.0,25.60209631919861
209,7406,0,0.0,203.38981890678406
210,531,0,0.0,14.513224840164185
211,3263,0,0.0,90.2142026424408
212,2771,0,0.0,75.55111980438232
213,4288,0,0.0,117.66549491882324
214,3434,0,0.0,94.35526013374329
215,6761,0,0.0,183.70931720733643
216,1382,0,0.0,26.319642782211304
217,6182,0,0.0,170.43271374702454
218,900,0,0.0,24.708735704421997
219,735,0,0.0,20.080556869506836
220,7209,0,0.0,202.2959587574005
221,8285,0,0.0,221.3496904373169
222,2542,0,0.0,69.17437481880188
223,1526,0,0.0,41.72744297981262
224,4909,0,0.0,136.8320450782776
225,6607,0,0.0,123.49781084060669
226,3214,0,0.0,88.26643538475037
227,2250,0,0.0,61.926185131073
228,4870,0,0.0,133.53134655952454
229,2577,0,0.0,69.62796187400818
230,15421,0,0.0,422.7925786972046
231,2059,0,0.0,55.95890545845032
232,5268,0,0.0,143.303617477417
233,12281,0,0.0,272.2476944923401
234,8291,0,0.0,225.17232513427734
235,793,0,0.0,22.230919122695923
236,659,0,0.0,18.09343123435974
237,14994,0,0.0,409.70834732055664
238,156,0,0.0,4.112576723098755
239,2786,0,0.0,75.84477949142456
240,4352,0,0.0,119.75724339485168
241,4541,0,0.0,127.62498092651367
242,1548,0,0.0,42.340526819229126
243,6532,0,0.0,183.20535230636597
244,5987,0,0.0,130.55625915527344
245,566,0,0.0,15.431341886520386
246,1328,0,0.0,35.88384175300598
247,8355,0,0.0,227.9963128566742
248,2870,0,0.0,79.14982414245605
249,6737,0,0.0,182.12542605400085
250,1107,0,0.0,30.985413551330566
251,5649,0,0.0,157.07897233963013
252,8342,0,0.0,228.6825406551361
253,3898,0,0.0,105.1863431930542
254,1422,0,0.0,22.912859201431274
255,8489,0,0.0,230.48921966552734
256,12116,0,0.0,214.17044043540955
257,6476,0,0.0,180.90312004089355
258,13482,0,0.0,373.1009476184845
259,3252,0,0.0,89.1469886302948
260,8892,0,0.0,250.92224836349487
261,7276,0,0.0,198.74782180786133
262,8643,0,0.0,238.25728464126587
263,1565,0,0.0,43.11933469772339
264,1353,0,0.0,37.26551079750061
265,2543,0,0.0,70.76829814910889
266,8628,0,0.0,238.69992065429688
267,3934,0,0.0,108.36781644821167
