,complexity,regret,linearity,running time
0,447149,0,0.0,371.3965678215027
1,491167,0,0.0,513.6914846897125
2,474195,0,0.0,511.00490975379944
3,452802,0,0.0,462.7434697151184
4,442155,0,0.0,462.3812346458435
5,414096,0,0.0,441.37518763542175
6,492537,0,0.0,525.8909270763397
7,483841,0,0.0,519.2547099590302
8,470832,0,0.0,503.0029354095459
9,445423,0,0.0,488.7631320953369
10,444795,0,0.0,475.32189655303955
11,472816,0,0.0,447.778014421463
12,463657,0,0.0,493.29446840286255
13,460382,0,0.0,482.1238729953766
14,450804,0,0.0,480.4207031726837
15,421989,0,0.0,451.3790235519409
16,459116,0,0.0,496.14902782440186
17,475627,0,0.0,509.0420379638672
18,439905,0,0.0,356.23229908943176
19,474229,0,0.0,501.0262837409973
20,514799,0,0.0,552.8845705986023
21,485210,0,0.0,514.3714594841003
22,425197,0,0.0,444.88956689834595
23,476115,0,0.0,456.39068245887756
24,473247,0,0.0,510.71763134002686
25,456321,0,0.0,488.0009071826935
26,451557,0,0.0,476.3690929412842
27,471758,0,0.0,493.600830078125
28,451032,0,0.0,369.4953718185425
29,441312,0,0.0,479.46966671943665
30,444635,0,0.0,461.64477705955505
31,463694,0,0.0,492.08643531799316
32,470675,0,0.0,511.5647919178009
33,488862,0,0.0,512.162008523941
34,466052,0,0.0,495.2389876842499
35,487683,0,0.0,395.1510248184204
36,447824,0,0.0,462.6717760562897
37,457487,0,0.0,489.41810488700867
38,457202,0,0.0,493.09691190719604
39,467966,0,0.0,490.0979058742523
40,440840,0,0.0,456.7808666229248
41,495321,0,0.0,537.9774391651154
42,485797,0,0.0,520.4286720752716
43,500115,0,0.0,543.431515455246
44,441217,0,0.0,354.5124509334564
45,443424,0,0.0,463.13323736190796
46,475625,0,0.0,503.65087032318115
47,508590,0,0.0,524.9659080505371
48,460581,0,0.0,492.04721546173096
49,490584,0,0.0,512.0307290554047
50,475306,0,0.0,511.9742708206177
51,463350,0,0.0,476.9733512401581
52,467553,0,0.0,507.4756019115448
53,453213,0,0.0,482.592440366745
54,479236,0,0.0,386.1642599105835
55,462421,0,0.0,501.968106508255
56,471518,0,0.0,487.04901146888733
57,449423,0,0.0,481.31074023246765
58,491740,0,0.0,524.5773286819458
59,457196,0,0.0,471.90809631347656
60,436551,0,0.0,452.0224766731262
61,483096,0,0.0,504.4430832862854
62,452015,0,0.0,489.2848711013794
63,443445,0,0.0,406.88495564460754
64,487650,0,0.0,510.9714195728302
65,468934,0,0.0,489.129252910614
66,475367,0,0.0,508.7555150985718
67,474099,0,0.0,476.9407935142517
68,470301,0,0.0,473.527302980423
69,489685,0,0.0,447.2836754322052
70,451389,0,0.0,467.09643816947937
71,471585,0,0.0,466.75347328186035
72,452870,0,0.0,477.35742020606995
73,461455,0,0.0,484.3377718925476
74,497269,0,0.0,516.5549821853638
75,469707,0,0.0,495.3820767402649
76,455025,0,0.0,472.3643624782562
77,461483,0,0.0,484.04183745384216
78,491755,0,0.0,523.1738426685333
79,467622,0,0.0,486.60549426078796
80,469881,0,0.0,343.90213918685913
81,491970,0,0.0,457.3114790916443
82,474126,0,0.0,493.128292798996
83,463640,0,0.0,488.7378833293915
84,467135,0,0.0,500.906982421875
85,497818,0,0.0,518.8174691200256
86,464268,0,0.0,484.0842282772064
87,468567,0,0.0,493.6876473426819
88,443906,0,0.0,459.01448583602905
89,455707,0,0.0,481.97451519966125
90,438156,0,0.0,459.37644124031067
91,471283,0,0.0,487.43992280960083
92,472122,0,0.0,381.7514696121216
93,444257,0,0.0,429.89858174324036
94,426807,0,0.0,416.25819849967957
95,452097,0,0.0,367.6094779968262
96,501178,0,0.0,368.1196846961975
97,482736,0,0.0,345.06952357292175
98,490034,0,0.0,365.413192987442
99,460562,0,0.0,265.4257798194885
