,complexity,regret,linearity,running time
0,191648,0,0.0,10723.907320737839
1,92408,0,0.0,6686.11331653595
2,191648,0,0.0,10644.259509325027
3,110896,0,0.0,7515.194166898727
4,159704,0,0.0,9851.480705738068
5,229984,0,0.0,13222.076376914978
6,159704,0,0.0,9487.746292591095
7,159704,0,0.0,10461.780759334564
8,159704,0,0.0,10275.612888336182
9,572296,0,0.0,22621.878736257553
10,159704,0,0.0,9159.863938331604
11,191648,0,0.0,10842.521316289902
12,229984,0,0.0,12802.530586481094
13,159704,0,0.0,9687.57200551033
14,159704,0,0.0,10162.275898218155
15,275984,0,0.0,15942.51142001152
16,191648,0,0.0,11094.420461416245
17,159704,0,0.0,9325.184945583344
18,229984,0,0.0,12161.367965698242
19,275984,0,0.0,15784.53270149231
20,191648,0,0.0,11692.158242225647
21,191648,0,0.0,10842.135426521301
22,275984,0,0.0,14188.818001747131
23,133080,0,0.0,6389.511365890503
24,476912,0,0.0,19274.573148965836
25,159704,0,0.0,7086.372755765915
26,331184,0,0.0,14618.60266828537
27,110896,0,0.0,4839.467977762222
28,159704,0,0.0,6953.522047042847
29,133080,0,0.0,5993.347816228867
30,110896,0,0.0,3887.7196760177612
31,159704,0,0.0,6574.6334710121155
32,191648,0,0.0,7762.484468460083
33,159704,0,0.0,6997.696459054947
34,275984,0,0.0,13107.534798145294
35,110896,0,0.0,4855.948227405548
36,229984,0,0.0,9631.919561386108
37,331184,0,0.0,13134.182762384415
38,159704,0,0.0,6883.218505620956
39,92408,0,0.0,4222.528682947159
40,110896,0,0.0,4544.0426025390625
41,191648,0,0.0,8136.481702804565
42,133080,0,0.0,5391.28084230423
43,133080,0,0.0,5519.883793115616
44,191648,0,0.0,7818.968635559082
45,159704,0,0.0,7352.203300714493
46,77000,0,0.0,3717.3568201065063
47,159704,0,0.0,7047.621795892715
48,159704,0,0.0,6415.464876174927
49,133080,0,0.0,5284.402047157288
50,275984,0,0.0,11588.778476715088
51,229984,0,0.0,10607.216655731201
52,229984,0,0.0,9606.51502418518
53,133080,0,0.0,5166.552636384964
54,159704,0,0.0,6759.277579784393
55,229984,0,0.0,8974.419859170914
56,229984,0,0.0,9819.473273992538
57,159704,0,0.0,6022.755145788193
58,159704,0,0.0,6848.1180963516235
59,229984,0,0.0,9835.978823184967
60,110896,0,0.0,4779.226923465729
61,44552,0,0.0,1983.8879251480103
62,53464,0,0.0,2223.70848941803
63,64160,0,0.0,2865.6065878868103
64,159704,0,0.0,6583.232722520828
65,133080,0,0.0,5844.795120716095
66,229984,0,0.0,9490.587418079376
67,133080,0,0.0,5620.2925617694855
68,159704,0,0.0,7082.262717485428
69,191648,0,0.0,8093.989715337753
70,229984,0,0.0,9923.644295454025
71,229984,0,0.0,10224.610412836075
72,92408,0,0.0,3944.3894832134247
73,159704,0,0.0,7004.4464292526245
74,191648,0,0.0,8289.95971608162
75,133080,0,0.0,5536.102442741394
76,229984,0,0.0,10129.100825548172
77,110896,0,0.0,4863.156007766724
78,275984,0,0.0,10706.130308389664
79,824120,0,0.0,27129.269695997238
80,191648,0,0.0,7943.813794851303
81,191648,0,0.0,8278.929346561432
82,133080,0,0.0,6188.292142391205
83,159704,0,0.0,7294.969837665558
84,191648,0,0.0,7751.173141479492
85,331184,0,0.0,11025.302699804306
86,229984,0,0.0,8531.804607868195
87,191648,1,0.0,7444.522104024887
88,159704,0,0.0,6363.590046405792
89,53464,0,0.0,2265.7312185764313
90,133080,0,0.0,5936.98575425148
91,92408,0,0.0,4166.152103185654
92,110896,0,0.0,4937.429313421249
93,133080,0,0.0,4989.633845806122
94,110896,0,0.0,4568.769314289093
95,92408,0,0.0,3684.1066052913666
96,191648,0,0.0,6779.974347114563
97,275984,0,0.0,10329.150113105774
98,77000,0,0.0,2824.074862241745
99,275984,0,0.0,8766.754477262497
