,complexity,regret,linearity,running time
0,3485,0,0.0,295.22538924217224
1,1050,0,0.0,92.552006483078
2,2405,0,0.0,205.05338740348816
3,1398,0,0.0,121.16423916816711
4,1225,0,0.0,104.17207384109497
5,1425,0,0.0,127.12290859222412
6,1400,0,0.0,124.15289807319641
7,1196,0,0.0,104.11246967315674
8,239,0,0.0,21.67642879486084
9,4971,0,0.0,402.04643177986145
10,1292,0,0.0,104.92589902877808
11,2130,0,0.0,191.8033127784729
12,3629,0,0.0,311.31143951416016
13,1906,0,0.0,144.76166009902954
14,1856,0,0.0,157.37753319740295
15,340,0,0.0,20.421228408813477
16,2190,0,0.0,180.5111789703369
17,935,0,0.0,81.39241552352905
18,1918,0,0.0,178.1575744152069
19,1595,0,0.0,146.87334895133972
20,2241,0,0.0,195.1730785369873
21,994,0,0.0,99.6142590045929
22,3472,0,0.0,298.6578915119171
23,1048,0,0.0,102.47909593582153
24,1506,0,0.0,141.86107325553894
25,965,0,0.0,89.57792663574219
26,1154,0,0.0,113.9210512638092
27,1627,0,0.0,136.77884888648987
28,2177,0,0.0,186.0471212863922
29,1583,0,0.0,132.68252825737
30,1445,0,0.0,127.01925802230835
31,1851,0,0.0,154.65873789787292
32,1524,0,0.0,135.8854959011078
33,421,0,0.0,44.220123052597046
34,1751,0,0.0,135.70960545539856
35,4949,0,0.0,375.4384834766388
36,4302,0,0.0,339.7721264362335
37,2433,0,0.0,178.54599165916443
38,514,0,0.0,42.814300298690796
39,2057,0,0.0,166.39233493804932
40,1798,0,0.0,128.36940217018127
41,1962,0,0.0,140.3969805240631
42,2959,0,0.0,216.92330026626587
43,1150,0,0.0,82.21114134788513
44,2037,0,0.0,158.41661381721497
45,1578,0,0.0,106.53625011444092
46,1401,0,0.0,100.34737539291382
47,2819,0,0.0,223.07087397575378
48,1880,0,0.0,124.89442086219788
49,414,0,0.0,29.28760027885437
50,3597,0,0.0,276.65883231163025
51,1292,0,0.0,101.95999693870544
52,1258,0,0.0,92.63793540000916
53,1306,0,0.0,105.10789275169373
54,1711,0,0.0,122.6273045539856
55,1470,0,0.0,111.48255443572998
56,1123,0,0.0,85.94550037384033
57,992,0,0.0,70.47730112075806
58,1648,0,0.0,126.19809985160828
59,2625,0,0.0,189.74912285804749
60,1702,0,0.0,128.98918986320496
61,2158,0,0.0,161.69584608078003
62,4686,0,0.0,390.53165340423584
63,1265,0,0.0,100.16224193572998
64,228,0,0.0,14.717817783355713
65,2243,0,0.0,151.56568312644958
66,1379,0,0.0,106.51487517356873
67,1002,0,0.0,79.96710729598999
68,1855,0,0.0,127.30778360366821
69,3306,0,0.0,274.18166160583496
70,1626,0,0.0,122.07218956947327
71,1109,0,0.0,84.20067501068115
72,1412,0,0.0,110.071035861969
73,1882,0,0.0,140.31295776367188
74,2647,0,0.0,199.46739554405212
75,1633,0,0.0,122.77084374427795
76,2305,0,0.0,183.53258728981018
77,3251,0,0.0,252.16648960113525
78,1008,0,0.0,81.0780041217804
79,3371,0,0.0,277.07220363616943
80,1772,0,0.0,141.2158854007721
81,1895,0,0.0,169.61257100105286
82,1099,0,0.0,84.37770438194275
83,1875,0,0.0,130.73963737487793
84,403,0,0.0,29.768163442611694
85,311,0,0.0,25.381370544433594
86,3631,0,0.0,333.5285749435425
87,1503,0,0.0,107.65731048583984
88,2287,0,0.0,213.85225224494934
89,1432,0,0.0,118.03217649459839
90,456,0,0.0,38.46460294723511
91,1947,0,0.0,179.66255688667297
92,2286,0,0.0,203.4398558139801
93,1922,0,0.0,179.5653591156006
94,1154,0,0.0,83.55183982849121
95,1067,0,0.0,95.55104351043701
96,1027,0,0.0,96.56619596481323
97,1252,0,0.0,119.6064202785492
98,353,0,0.0,26.324769496917725
99,2433,0,0.0,221.4596881866455
100,970,0,0.0,108.14079236984253
101,289,0,0.0,24.44528031349182
102,1995,0,0.0,189.07216429710388
103,2268,0,0.0,196.1457805633545
104,324,0,0.0,28.84471583366394
105,1475,0,0.0,146.6107473373413
106,336,0,0.0,36.97085618972778
107,1097,0,0.0,119.61211061477661
108,1486,0,0.0,139.64616751670837
109,2374,0,0.0,200.7929744720459
110,1102,0,0.0,117.65363025665283
111,304,0,0.0,30.373464822769165
112,1789,0,0.0,149.22275233268738
113,2701,0,0.0,235.27620887756348
114,1957,0,0.0,173.05461072921753
115,3061,0,0.0,239.77767181396484
116,284,0,0.0,21.09832000732422
117,2649,0,0.0,211.49763464927673
118,1426,0,0.0,117.83820295333862
119,1223,0,0.0,112.68413996696472
120,1097,0,0.0,95.70283365249634
121,960,0,0.0,83.4095470905304
122,2542,0,0.0,200.52301502227783
123,1087,0,0.0,77.4751889705658
124,2172,0,0.0,165.29196763038635
125,3743,0,0.0,266.3657684326172
126,2218,0,0.0,173.9855306148529
127,405,0,0.0,29.541400909423828
128,3544,0,0.0,265.55892634391785
129,5236,0,0.0,375.17265367507935
130,1376,0,0.0,99.64126420021057
131,1431,0,0.0,111.17196083068848
132,341,0,0.0,24.852610111236572
133,1439,0,0.0,112.172372341156
134,284,0,0.0,20.525813817977905
135,1936,0,0.0,144.11766004562378
136,2975,0,0.0,217.85696840286255
137,2411,0,0.0,180.12722277641296
138,1237,0,0.0,87.24084949493408
139,1439,0,0.0,97.43524551391602
140,1316,0,0.0,93.12848687171936
141,2461,0,0.0,171.04297518730164
142,2454,0,0.0,180.0638244152069
143,2183,0,0.0,169.87586331367493
144,1951,0,0.0,148.60674118995667
145,985,0,0.0,69.43174576759338
146,1253,0,0.0,84.83574175834656
147,1415,0,0.0,105.09500288963318
148,1971,0,0.0,152.7899510860443
149,3498,0,0.0,252.3109040260315
150,1216,0,0.0,77.77756905555725
151,1179,0,0.0,86.20500755310059
152,2312,0,0.0,173.13699793815613
153,2880,0,0.0,225.43932843208313
154,2254,0,0.0,165.9348909854889
155,1089,0,0.0,79.5825264453888
156,2089,0,0.0,154.73304796218872
157,2149,0,0.0,151.84714937210083
158,2577,0,0.0,197.68402886390686
159,1035,0,0.0,79.11732530593872
160,290,0,0.0,22.083629846572876
161,5037,0,0.0,411.1400330066681
162,1014,0,0.0,81.70871567726135
163,3044,0,0.0,248.3901915550232
164,2696,0,0.0,229.11505222320557
165,1856,0,0.0,147.33116364479065
166,1801,0,0.0,147.03670716285706
167,2507,0,0.0,214.95684123039246
168,1158,0,0.0,93.76848697662354
169,1621,0,0.0,129.9950454235077
170,4202,0,0.0,354.154753446579
171,1829,0,0.0,139.5266079902649
172,1328,0,0.0,98.25745511054993
173,2757,0,0.0,252.64767932891846
174,1400,0,0.0,104.02268528938293
175,3369,0,0.0,299.7672197818756
176,1880,0,0.0,158.7346270084381
177,1950,0,0.0,183.9488935470581
178,1830,0,0.0,163.08168148994446
179,2771,0,0.0,235.9371736049652
180,3543,0,0.0,289.9190938472748
181,1682,0,0.0,163.43704438209534
182,2521,0,0.0,233.97760820388794
183,1223,0,0.0,105.56458878517151
184,2011,0,0.0,171.7813949584961
185,1202,0,0.0,102.78450655937195
186,1822,0,0.0,180.00479412078857
187,1649,0,0.0,172.32546472549438
188,1289,0,0.0,135.46566104888916
189,2252,0,0.0,194.24423837661743
190,2060,0,0.0,191.72722220420837
191,1938,0,0.0,178.29636573791504
192,3406,0,0.0,271.9178409576416
193,256,0,0.0,22.93991255760193
194,3814,0,0.0,295.9015152454376
195,1296,0,0.0,108.10166001319885
196,1647,0,0.0,138.8225884437561
197,1166,0,0.0,89.3757004737854
198,3171,0,0.0,247.2651402950287
199,1293,0,0.0,105.75687766075134
200,1982,0,0.0,154.45859289169312
201,1604,0,0.0,125.22340297698975
202,851,0,0.0,64.37855839729309
203,1323,0,0.0,96.57457184791565
204,1028,0,0.0,76.81305313110352
205,3267,0,0.0,243.63772177696228
206,943,0,0.0,69.20903396606445
207,1262,0,0.0,94.55315113067627
208,2255,0,0.0,162.69688177108765
209,1769,0,0.0,121.2600929737091
210,3478,0,0.0,249.13085007667542
211,2995,0,0.0,230.10293412208557
212,2035,0,0.0,144.60331439971924
213,2105,0,0.0,160.3006100654602
214,996,0,0.0,75.88413095474243
215,1635,0,0.0,126.3588593006134
216,358,0,0.0,24.611273527145386
217,3854,0,0.0,279.14229440689087
218,1638,0,0.0,114.28866386413574
219,2545,0,0.0,187.79001021385193
220,2136,0,0.0,160.6860466003418
221,263,0,0.0,22.44848608970642
222,1035,0,0.0,74.54988765716553
223,1440,0,0.0,106.78032898902893
224,2013,0,0.0,146.90647554397583
225,1278,0,0.0,91.43257188796997
226,1920,0,0.0,148.14947772026062
227,1800,0,0.0,124.88367748260498
228,1577,0,0.0,116.3580756187439
229,2111,0,0.0,152.07470870018005
230,2836,0,0.0,204.39416408538818
231,1322,0,0.0,95.03603196144104
232,1434,0,0.0,114.82870602607727
233,1008,0,0.0,77.22989344596863
234,2145,0,0.0,150.29731559753418
235,2017,0,0.0,140.86700201034546
236,1430,0,0.0,103.9247567653656
237,3857,0,0.0,274.18930745124817
238,958,0,0.0,66.91436386108398
239,1001,0,0.0,72.99669814109802
240,1041,0,0.0,69.5418655872345
241,1088,0,0.0,76.89621639251709
242,1000,0,0.0,70.35223078727722
243,3481,0,0.0,249.09769010543823
244,307,0,0.0,23.38553237915039
245,3022,0,0.0,213.46670031547546
246,1445,0,0.0,101.6032440662384
247,1445,0,0.0,104.04806876182556
248,2026,0,0.0,147.05068826675415
249,3032,0,0.0,214.83557844161987
250,1939,0,0.0,134.98286175727844
251,1543,0,0.0,107.34321641921997
252,1151,0,0.0,79.69822764396667
253,3208,0,0.0,225.37540483474731
254,2419,0,0.0,169.24579668045044
255,3178,0,0.0,222.71975016593933
256,1719,0,0.0,119.46722197532654
257,2203,0,0.0,166.4542112350464
258,2179,0,0.0,146.17921113967896
259,1965,0,0.0,136.2949733734131
260,310,0,0.0,20.558470964431763
261,4093,0,0.0,306.4907352924347
262,2368,0,0.0,155.38188982009888
263,1771,0,0.0,127.22696042060852
264,1025,0,0.0,71.78765749931335
265,4438,0,0.0,311.78796339035034
266,2714,0,0.0,210.09774780273438
267,1464,0,0.0,109.60449361801147
268,2031,0,0.0,147.4908323287964
269,1053,0,0.0,65.54815864562988
270,1555,0,0.0,102.67743992805481
271,2026,0,0.0,141.4645836353302
272,3071,0,0.0,212.20478677749634
273,1104,0,0.0,77.06067299842834
274,5468,0,0.0,404.4132151603699
275,1659,0,0.0,116.76057720184326
276,1772,0,0.0,130.05302238464355
277,2024,0,0.0,139.583514213562
278,1063,0,0.0,81.54622340202332
279,2562,0,0.0,198.3510766029358
280,4071,0,0.0,310.39968156814575
281,2857,0,0.0,207.25038599967957
282,4095,0,0.0,313.2725033760071
283,3261,0,0.0,220.1235911846161
284,2576,0,0.0,187.0132396221161
285,2568,0,0.0,180.644522190094
286,2177,0,0.0,160.23977494239807
287,1515,0,0.0,117.56292080879211
288,4531,0,0.0,329.2661757469177
289,1628,0,0.0,125.90312933921814
290,1263,0,0.0,86.9259786605835
291,1307,0,0.0,98.49503660202026
292,1522,0,0.0,107.55140995979309
293,1474,0,0.0,109.05988335609436
294,2575,0,0.0,183.67650628089905
295,1231,0,0.0,84.99544167518616
296,958,0,0.0,67.85694766044617
297,1867,0,0.0,121.77766418457031
298,2288,0,0.0,161.92783546447754
299,2617,0,0.0,178.17460584640503
300,1956,0,0.0,132.91781067848206
301,1489,0,0.0,104.9752950668335
302,3245,0,0.0,225.29134702682495
303,1081,0,0.0,77.11013555526733
304,2951,0,0.0,210.45054936408997
305,1478,0,0.0,107.86780548095703
306,2752,0,0.0,196.5673587322235
307,412,0,0.0,26.03532838821411
308,1542,0,0.0,109.40209698677063
309,2726,0,0.0,190.35892820358276
310,1070,0,0.0,77.16645431518555
311,3476,0,0.0,234.41049790382385
312,2521,0,0.0,185.9241714477539
313,1457,0,0.0,106.99951577186584
314,3058,0,0.0,212.25583291053772
315,1477,0,0.0,105.54865026473999
316,1199,0,0.0,81.09730911254883
317,1049,0,0.0,75.74632740020752
318,1360,0,0.0,94.17638826370239
319,3472,0,0.0,246.32635641098022
320,1689,0,0.0,118.46416664123535
321,2128,0,0.0,147.41895484924316
322,1817,0,0.0,124.83335900306702
323,1930,0,0.0,134.43208622932434
324,1627,0,0.0,116.3024172782898
325,2271,0,0.0,158.44008135795593
326,1769,0,0.0,135.03375887870789
